Player,Country,Start,End,Matches,Innings,Dismissals,Caught,CaughtFielder,CaughtBehind,Stumped,MaxDismissalsInnings
Ishan Kishan ,India,2021,2023,32,31,16,13,4,9,3,3
SS Iyer ,India,2017,2023,51,49,16,16,16,0,0,2
P Khadka ,NEP,2014,2020,33,33,16,16,16,0,0,3
Kuldeep ,PORT,2022,2023,14,14,16,13,0,13,3,3
E Lewis ,West Indies,2016,2024,61,59,16,16,16,0,0,2
Mahedi Hasan ,BAN,2018,2024,51,50,16,16,16,0,0,3
A Mansale ,VAN,2019,2024,34,34,16,16,16,0,0,3
J Marples ,GIBR,2021,2024,20,20,16,12,2,10,4,4
Muslim Yar ,GER,2019,2024,44,44,16,16,16,0,0,3
Najjam Shahzad ,PORT,2019,2024,27,27,16,16,16,0,0,2
Nawroz Mangal ,Afghanistan,2010,2017,32,32,16,16,16,0,0,3
AM Rahane ,India,2011,2016,20,20,16,16,16,0,0,4
WB Rankin (ENG/IRE),NA,2009,2020,50,49,16,16,16,0,0,2
Shafiqullah ,Afghanistan,2010,2019,46,46,16,14,13,1,2,3
KD Shah ,Hong Kong,2014,2023,49,49,16,16,16,0,0,3
Simi Singh ,Ireland,2018,2022,53,53,16,16,16,0,0,2
MWR Stokes ,GUE,2019,2024,38,38,16,16,16,0,0,3
VP Thamotharam ,MLT,2020,2024,55,55,16,16,16,0,0,1
J Vira ,VAN,2019,2024,21,21,16,12,0,12,4,3
Aamir Kaleem ,OMA,2015,2024,36,35,15,15,15,0,0,2
Abdullah Akbarjan ,Aut,2019,2024,35,35,15,15,15,0,0,3
Ahmed Shehzad ,Pakistan,2009,2019,59,59,15,15,15,0,0,2
Arshdeep Singh ,India,2022,2024,60,60,15,15,15,0,0,3
G Bakiweyem ,GHA,2019,2024,41,41,15,15,15,0,0,3
R Bakum ,GHA,2019,2024,42,42,15,15,15,0,0,3
T Bavuma ,South Africa,2019,2023,36,36,15,15,15,0,0,3
TC Bruce ,New Zealand,2017,2020,17,16,15,15,14,1,0,3
PD Collingwood (ENG/World),NA,2005,2017,36,36,15,15,15,0,0,2
JH Davey ,Scotland,2012,2022,31,30,15,15,15,0,0,2
Divyendra Singh ,CZK-R,2022,2024,16,16,15,11,2,9,4,3
Ghulam Shabber ,United Arab Emirates,2016,2019,17,17,15,14,0,14,1,2
OD Hald ,DEN,2019,2024,27,25,15,15,15,0,0,3
SD Hope ,West Indies,2017,2024,39,38,15,14,5,9,1,2
YBK Jaiswal ,India,2023,2024,23,23,15,15,15,0,0,2
Khawar Ali ,OMA,2015,2022,41,40,15,15,15,0,0,2
NR Kumar (CAN/USA),NA,2012,2024,36,36,15,15,15,0,0,2
B Kumar ,India,2012,2022,87,86,15,15,15,0,0,2
Kushal Malla ,NEP,2019,2024,47,47,15,15,15,0,0,2
JN Loftie-Eaton ,Namibia,2021,2024,39,38,15,15,15,0,0,2
BR McDermott ,Australia,2018,2023,25,24,15,15,15,0,0,3
KR Mayers ,West Indies,2020,2024,38,37,15,15,15,0,0,2
GP Meade ,ITA,2019,2024,32,31,15,15,10,5,0,2
DM Nakrani ,UGA,2019,2024,62,61,15,15,15,0,0,1
Nasir Hossain ,BAN,2011,2016,31,30,15,15,15,0,0,2
R Nehonde ,BOT,2019,2024,40,39,15,15,15,0,0,3
SW Poynter ,Ireland,2015,2019,25,23,15,13,5,8,2,2
Ravi Bishnoi ,India,2022,2024,37,37,15,15,15,0,0,2
NA Rock ,Ireland,2021,2024,23,23,15,13,2,11,2,2
Sahir Naqash ,GER,2019,2023,38,38,15,15,15,0,0,2
R Satheesan ,ROM,2019,2023,38,38,15,15,15,0,0,2
BM Scholtz ,Namibia,2019,2024,66,65,15,15,15,0,0,2
SM Sharif ,Scotland,2012,2024,69,68,15,15,15,0,0,2
Sultan Ahmed ,United Arab Emirates,2017,2022,25,25,15,15,15,0,0,3
JTS Sumerauer ,JER,2019,2024,38,38,15,15,15,0,0,2
Taranjeet Singh ,ROM,2021,2024,32,32,15,15,15,0,0,2
CF Tlali ,LES,2021,2024,23,23,15,12,0,12,3,4
Umar Adam ,MDV,2019,2024,46,46,15,15,15,0,0,2
Usman Ghani ,Afghanistan,2015,2023,35,35,15,15,15,0,0,2
CAK Walton ,West Indies,2014,2018,19,19,15,13,3,10,2,3
B Ward ,JER,2019,2024,40,40,15,15,15,0,0,3
MRJ Watt ,Scotland,2015,2024,70,67,15,15,15,0,0,3
SA Wijeyeratne ,Canada,2019,2024,17,17,15,11,1,10,4,3
AP Yadav ,THA,2023,2024,25,25,15,10,1,9,5,2
Yasir Ali ,ESP,2019,2024,38,38,15,15,15,0,0,2
A Zampa ,Australia,2016,2024,95,94,15,15,15,0,0,2
Zeeshan Khan ,MLT,2020,2024,43,43,15,15,15,0,0,3
Ali Naseer ,United Arab Emirates,2023,2024,32,32,14,14,14,0,0,2
Amjad Sher ,FIN,2019,2024,33,33,14,14,14,0,0,2
A Ashokan ,CZK-R,2019,2023,31,31,14,14,14,0,0,2
MA Baig ,MWest Indies,2019,2024,39,39,14,14,14,0,0,3
J Barker ,LUX,2019,2024,36,36,14,14,14,0,0,2
F Behardien ,South Africa,2012,2018,38,38,14,14,14,0,0,2
SVE Bharathi ,GER,2020,2023,37,37,14,14,14,0,0,2
YS Chahal ,India,2016,2023,80,79,14,14,14,0,0,2
F Damiao Couana ,MOZ,2019,2024,38,37,14,14,14,0,0,2
NS Dhaliwal ,Canada,2019,2024,37,37,14,14,14,0,0,1
S Dube ,India,2019,2024,33,32,14,14,14,0,0,2
LA Dunbar ,SRB,2019,2024,29,28,14,14,2,12,0,2
R Escobar ,Arg,2019,2023,17,17,14,10,0,10,4,3
Imran Anwar ,BHR,2019,2024,60,59,14,14,14,0,0,2
Iqbal Hussain ,QAT,2019,2021,26,26,14,14,14,0,0,3
G Kansonkho ,MWest Indies,2019,2024,44,44,14,14,14,0,0,2
Karim Janat ,Afghanistan,2016,2024,66,65,14,14,14,0,0,2
RM Koda ,INA,2022,2024,44,44,14,14,14,0,0,2
KA Maharaj ,South Africa,2021,2024,39,39,14,14,14,0,0,2
Mehidy Hasan Miraz ,BAN,2017,2024,27,27,14,14,14,0,0,2
Misbah-ul-Haq ,Pakistan,2007,2012,39,39,14,14,14,0,0,2
Mohamed Rishwan ,MDV,2019,2024,36,36,14,13,11,2,1,2
YM Nkanya ,TAN,2022,2024,51,49,14,14,14,0,0,2
F Nsubuga ,UGA,2019,2024,56,55,14,14,14,0,0,2
SA Okpe ,NGA,2019,2024,46,45,14,14,14,0,0,2
AR Patwa ,TAN,2021,2024,52,51,14,14,14,0,0,2
Pavandeep Singh ,MAS,2019,2024,65,65,14,14,14,0,0,2
KP Pietersen ,England,2005,2013,37,36,14,14,14,0,0,3
Raza Iqbal ,NOR,2019,2024,31,31,14,14,14,0,0,2
KW Richardson ,Australia,2014,2023,36,36,14,14,14,0,0,2
Ritik Tomar ,CZK-R,2022,2024,22,22,14,14,14,0,0,2
R Sandaruwan ,KUW,2019,2024,65,65,14,14,14,0,0,2
M Theekshana ,Sri Lanka,2021,2024,57,57,14,14,14,0,0,2
DC Thomas ,West Indies,2009,2022,12,12,14,12,0,12,2,3
NT Tilak Varma ,India,2023,2024,20,20,14,14,14,0,0,2
Vraj Patel ,Kenya,2021,2024,53,52,14,14,14,0,0,2
LJ Wright ,England,2007,2014,51,50,14,14,14,0,0,2
M Yunusu Issa ,TAN,2022,2024,40,38,14,14,14,0,0,2
Zeeshan Maqsood ,OMA,2015,2024,73,72,14,14,14,0,0,2
P Zuze ,MWest Indies,2023,2024,18,18,14,13,0,13,1,2
Abdul-Shakoor Rahimzei ,GER,2019,2023,26,26,13,13,13,0,0,2
Ahmed Hassan ,SUI,2023,2024,11,11,13,13,0,13,0,3
Ahmer Bin ,BHR,2022,2024,36,35,13,13,4,9,0,3
Ahsan Malik ,NED,2012,2017,31,30,13,13,13,0,0,2
DK Anefie ,GHA,2019,2023,36,36,13,13,13,0,0,3
Anjar Tadarus ,INA,2022,2024,43,43,13,13,13,0,0,3
SJ Baard ,Namibia,2019,2022,28,28,13,13,13,0,0,2
M Beitaki ,Fiji,2022,2024,16,16,13,10,4,6,3,3
WAE Burton ,SRB,2021,2024,26,25,13,12,11,1,1,2
J Butler ,GUE,2019,2024,35,35,13,13,13,0,0,2
MJ Clarke ,Australia,2005,2010,34,34,13,13,13,0,0,2
NM Coulter-Nile ,Australia,2013,2019,28,27,13,13,13,0,0,2
S Davizi ,CZK-R,2019,2024,32,32,13,13,13,0,0,2
N Dickwella ,Sri Lanka,2016,2021,28,28,13,12,1,11,1,2
Dylan Steyn ,CZK-R,2022,2024,21,21,13,13,13,0,0,3
LH Ferguson ,New Zealand,2017,2024,43,43,13,13,13,0,0,2
JEC Franklin ,New Zealand,2006,2013,38,38,13,13,13,0,0,2
US Hathinjar ,CAM,2023,2024,25,24,13,11,0,11,2,3
LM Jongwe ,Zimbabwe,2015,2024,65,65,13,13,13,0,0,2
C Karunaratne ,Sri Lanka,2021,2023,42,42,13,13,13,0,0,2
Khizar Hayat ,MAS,2020,2024,47,46,13,13,13,0,0,2
AR McBrine ,Ireland,2014,2022,32,31,13,13,13,0,0,2
Manan Ali ,KSA,2023,2024,27,27,13,12,8,4,1,2
JF Mooney ,Ireland,2009,2015,27,27,13,13,13,0,0,2
Mosaddek Hossain ,BAN,2016,2022,33,33,13,13,13,0,0,2
S Movva ,Canada,2021,2024,16,15,13,11,0,11,2,3
A Nanda ,LUX,2019,2024,31,31,13,13,13,0,0,2
MA Ouma ,Kenya,2007,2013,22,22,13,8,0,8,5,2
BA Pai ,GIBR,2019,2024,39,39,13,13,13,0,0,2
TD Paine (AUS/World),NA,2009,2017,12,12,13,11,0,11,2,3
SP Patil ,United Arab Emirates,2014,2016,18,18,13,9,0,9,4,2
GA Priandana ,INA,2022,2024,35,35,13,13,13,0,0,2
RR Rossouw ,South Africa,2014,2023,29,29,13,13,13,0,0,3
Shahil Momin ,Aut,2021,2023,24,24,13,13,13,0,0,3
A Sharafu ,United Arab Emirates,2020,2024,34,34,13,13,13,0,0,2
Suraj Kumar ,OMA,2019,2022,19,19,13,11,0,11,2,3
Tamoor Sajjad ,QAT,2019,2020,16,16,13,13,13,0,0,2
C Tommy ,VAN,2019,2024,24,24,13,12,6,6,1,2
T Tshose ,BOT,2019,2024,27,26,13,13,13,0,0,2
M Vaik ,EST,2021,2024,18,18,13,12,1,11,1,3
Wahidullah Sahak ,NOR,2021,2024,16,16,13,13,13,0,0,3
Abdul Shakoor ,ROM,2019,2023,19,19,12,8,3,5,4,3
JD Allan ,VAN,2022,2024,16,16,12,9,0,9,3,2
Aqib Iqbal ,Aut,2019,2024,43,43,12,12,12,0,0,3
Arslan Amjad ,EST,2022,2024,19,19,12,12,12,0,0,2
Azmatullah Omarzai ,Afghanistan,2022,2024,44,44,12,12,12,0,0,2
O Bascome ,BER,2019,2021,17,17,12,9,2,7,3,3
EF Beard ,IOM,2021,2024,23,22,12,12,12,0,0,2
E Beukes ,CAM,2023,2024,25,24,12,12,12,0,0,2
Bilal Khan ,OMA,2015,2024,79,78,12,12,12,0,0,2
TLW Cooper ,NED,2012,2022,33,32,12,12,12,0,0,2
KC D'Souza ,BUL,2020,2022,36,35,12,12,12,0,0,3
Faheem Ashraf ,Pakistan,2017,2023,48,48,12,12,12,0,0,2
PF Gallagher ,FIN,2019,2023,22,22,12,12,12,0,0,3
CN Greaves ,Scotland,2021,2024,30,29,12,12,12,0,0,2
C Hartmann ,IOM,2020,2024,22,21,12,10,3,7,2,2
Hasan Ali ,Pakistan,2016,2024,51,51,12,12,12,0,0,1
Haseeb Ghafoor ,KSA,2022,2024,20,20,12,9,0,9,3,2
JR Hazlewood ,Australia,2013,2024,52,52,12,12,12,0,0,1
DJ Hooda ,India,2022,2023,21,21,12,12,12,0,0,3
JJ Huo ,MOZ,2019,2024,37,36,12,12,12,0,0,2
S Ivetic ,SRB,2022,2024,14,14,12,12,12,0,0,3
Junaid Siddique ,United Arab Emirates,2019,2024,63,63,12,12,12,0,0,2
L Karlsson ,SWE,2021,2022,16,16,12,12,12,0,0,2
DK Kesuma ,INA,2023,2024,27,27,12,12,11,1,0,2
PK Langat ,Kenya,2021,2024,35,33,12,12,12,0,0,2
Kuldeep Yadav ,India,2017,2024,40,39,12,12,12,0,0,2
IDM Latin ,GIBR,2022,2024,25,25,12,12,12,0,0,2
KS Leverock ,BER,2019,2023,29,29,12,12,12,0,0,2
D Maisuria ,BOT,2019,2023,37,36,12,12,12,0,0,2
BJ McCarthy ,Ireland,2017,2024,56,56,12,12,12,0,0,2
PHKD Mendis ,Sri Lanka,2018,2024,21,21,12,12,12,0,0,2
Mohameed Taiwo ,NGA,2019,2024,29,29,12,12,12,0,0,2
Muhammad Usman ,United Arab Emirates,2016,2022,47,47,12,12,12,0,0,2
Mukhtar Ghulami ,Fran,2023,2024,15,15,12,12,12,0,0,4
B Muzarabani ,Zimbabwe,2018,2024,61,61,12,12,12,0,0,2
Nadeem Ahmed ,Hong Kong,2014,2017,24,24,12,12,12,0,0,2
N Nuntarach ,THA,2022,2024,28,28,12,12,12,0,0,2
LN Oluoch ,Kenya,2013,2024,64,63,12,12,12,0,0,1
JDP Oram ,New Zealand,2005,2012,36,36,12,12,12,0,0,2
Rishad Hossain ,BAN,2023,2024,27,27,12,12,12,0,0,2
Saeed Ajmal ,Pakistan,2009,2015,64,64,12,12,12,0,0,2
MN Samuels ,West Indies,2007,2018,67,67,12,12,12,0,0,2
T Sandeep ,SWZ,2022,2024,16,15,12,11,3,8,1,4
JOP Scamans ,FIN,2019,2024,18,18,12,10,0,10,2,2
Shahid Wasif ,Hong Kong,2016,2023,24,24,12,12,12,0,0,2
T Shamsi ,South Africa,2017,2024,70,70,12,12,12,0,0,2
MW Short ,Australia,2023,2024,14,14,12,12,12,0,0,3
V Sibanda ,Zimbabwe,2007,2016,26,26,12,12,12,0,0,3
OF Smith ,West Indies,2018,2023,27,27,12,12,12,0,0,3
KJ Stagno ,GIBR,2022,2024,25,25,12,10,1,9,2,2
DW Steyn ,South Africa,2007,2020,47,47,12,12,12,0,0,1
T van der Gugten ,NED,2012,2024,49,48,12,12,12,0,0,2
M van Lingen ,Namibia,2021,2024,30,30,12,12,12,0,0,2
HA Varaiya ,Kenya,2007,2013,25,25,12,12,12,0,0,2
Waseem Abbas ,MLT,2019,2024,50,50,12,12,12,0,0,2
CR Woakes ,England,2011,2023,33,33,12,12,12,0,0,3
Younis Khan ,Pakistan,2006,2010,25,25,12,12,12,0,0,2
Yuvraj Singh ,India,2007,2017,58,57,12,12,12,0,0,2
Sarfraz Butt ,KSA,2020,2023,10,10,12,5,0,5,7,3
SA Abbott ,Australia,2014,2024,20,20,11,11,11,0,0,4
R Abdulkareem ,NGA,2021,2024,33,32,11,11,11,0,0,2
B Arora ,MLT,2019,2024,56,56,11,11,11,0,0,2
R Ashwin ,India,2010,2022,65,65,11,11,11,0,0,1
Avesh Khan ,India,2022,2024,25,24,11,11,11,0,0,2
A Bagai ,Canada,2008,2013,9,9,11,5,0,5,6,2
A Bohara ,NEP,2019,2024,62,62,11,11,11,0,0,1
MG Bracewell ,New Zealand,2022,2024,24,23,11,11,11,0,0,3
PVD Chameera ,Sri Lanka,2015,2024,55,55,11,11,11,0,0,2
D Cleaver ,New Zealand,2022,2023,9,9,11,9,0,9,2,3
Dawood Ahmadzai ,Fran,2021,2024,27,27,11,11,11,0,0,2
AC Douglas ,BER,2019,2023,21,21,11,11,11,0,0,3
AC Evans ,Scotland,2015,2022,35,33,11,11,11,0,0,2
Faisal Khan ,KSA,2019,2024,41,41,11,11,11,0,0,2
JP Faulkner ,Australia,2012,2017,24,24,11,11,11,0,0,2
RD Gaikwad ,India,2021,2024,23,22,11,11,11,0,0,3
G Gambhir ,India,2007,2012,37,36,11,11,11,0,0,2
Ghulam Ahmadi ,GER,2021,2024,44,44,11,11,11,0,0,2
S Hook ,EST,2021,2024,24,24,11,10,5,5,1,2
Imran Nazir ,Pakistan,2007,2012,25,25,11,11,11,0,0,2
D Jakiel (MWI/ZIM),NA,2019,2024,35,35,11,11,11,0,0,2
M Jansen ,South Africa,2022,2024,17,17,11,11,11,0,0,2
Jaspal Singh ,MLT,2023,2024,24,24,11,11,11,0,0,2
SA Jumbe ,TAN,2021,2024,56,54,11,11,11,0,0,2
Junaid Aziz ,BHR,2020,2024,38,37,11,11,11,0,0,2
Khizer Ahmed ,NOR,2019,2024,17,17,11,7,1,6,4,3
Luqman Butt ,CAM,2023,2024,25,24,11,11,11,0,0,3
AF Milne ,New Zealand,2010,2024,53,51,11,11,11,0,0,2
PL Mommsen ,Scotland,2012,2016,24,22,11,11,11,0,0,2
Muhammad Muneeb ,Belg,2020,2024,32,32,11,11,11,0,0,2
GM Mwendwa ,Kenya,2022,2024,27,27,11,11,11,0,0,1
A Natubhai Ahir ,PAN,2019,2023,16,16,11,6,3,3,5,2
K Nestor ,GIBR,2019,2024,33,33,11,11,11,0,0,1
E Niyomugabo ,RWN,2021,2023,48,47,11,11,11,0,0,1
P Murungi ,UGA,2022,2023,31,30,11,11,11,0,0,2
Qamar Mushtaque ,NOR,2022,2024,18,18,11,11,11,0,0,2
R Ravindra ,New Zealand,2021,2024,23,22,11,11,11,0,0,2
Razmal Shigiwal ,Aut,2019,2023,39,39,11,11,11,0,0,3
EB Ringera ,Kenya,2019,2024,35,34,11,11,11,0,0,3
Rizwan Cheema ,Canada,2008,2019,24,24,11,11,11,0,0,2
Saim Ayub ,Pakistan,2023,2024,23,23,11,11,11,0,0,4
S Samarawickrama ,Sri Lanka,2017,2024,19,19,11,9,6,3,2,2
Sayed Monib ,KUW,2020,2024,38,38,11,11,11,0,0,2
RA Sealy ,CAY,2022,2023,13,13,11,10,8,2,1,2
Shahbaz Badar ,BHR,2019,2024,16,16,11,8,0,8,3,3
Shaiman Anwar ,United Arab Emirates,2014,2019,32,32,11,11,11,0,0,2
Sheraz Sheikh ,Belg,2021,2024,30,30,11,11,11,0,0,2
Sher Sahak ,NOR,2021,2024,26,26,11,11,11,0,0,2
Shoaib Khan ,OMA,2022,2024,28,28,11,11,11,0,0,2
Syed Haider ,United Arab Emirates,2024,2024,13,13,11,10,0,10,1,4
T Taibu ,Zimbabwe,2007,2012,17,17,11,6,0,6,5,3
MB Tambe ,FIN,2021,2024,26,26,11,11,11,0,0,2
Taskin Ahmed ,BAN,2014,2024,70,68,11,11,11,0,0,2
AM Tribe ,JER,2021,2024,25,25,11,9,7,2,2,3
Tshering Tashi (2) ,BHU,2024,2024,9,9,11,9,0,9,2,3
Arjun Vinod ,SUI,2021,2024,22,22,11,11,11,0,0,2
D Weston ,GER,2019,2019,6,6,11,9,0,9,2,4
CA Young ,Ireland,2015,2024,66,65,11,11,11,0,0,2
Zaheer Ibrahim ,QAT,2019,2021,24,24,11,11,11,0,0,3
Aarif Sheikh ,NEP,2018,2024,41,41,10,10,10,0,0,1
Abdur Razzak ,BAN,2006,2014,34,33,10,10,10,0,0,2
Adnan Idrees ,KUW,2019,2024,38,38,10,10,10,0,0,1
NK Aneesh Kumar ,SUI,2021,2024,21,21,10,10,10,0,0,3
CV Anto ,KUW,2023,2024,27,27,10,10,10,0,0,2
SE Aquilina ,MLT,2019,2021,16,16,10,4,0,4,6,2
SKA Awiah ,GHA,2021,2024,40,40,10,10,10,0,0,1
GJ Bailey (AUS/World),NA,2012,2017,30,30,10,10,10,0,0,2
SJ Benn ,West Indies,2008,2016,24,24,10,10,10,0,0,3
C Brennan ,JER,2021,2024,23,23,10,10,10,0,0,2
TT Bresnan ,England,2006,2014,34,34,10,10,10,0,0,2
RL Chase ,West Indies,2021,2024,29,28,10,10,10,0,0,2
M Choamba ,MWest Indies,2021,2024,32,32,10,10,10,0,0,2
WJ Cope ,LUX,2020,2024,33,33,10,10,10,0,0,2
JW Dernbach (ENG/ITA),NA,2011,2021,40,39,10,10,10,0,0,2
E Dusingizimana ,RWN,2021,2023,58,57,10,10,10,0,0,2
Fiaz Ahmed ,BHR,2019,2024,15,15,10,10,10,0,0,2
GC Galanis ,GRC,2019,2024,14,14,10,10,10,0,0,2
GK Ghalley ,BHU,2022,2024,19,19,10,10,10,0,0,3
SKS Gill ,LUX,2022,2024,29,29,10,10,10,0,0,3
NA Greenwood ,JER,2019,2024,31,31,10,10,10,0,0,3
Gulsan Jha ,NEP,2022,2024,38,38,10,10,10,0,0,2
Habib Khan ,EST,2021,2024,17,17,10,10,10,0,0,3
Hilal Ahmad ,CZK-R,2019,2021,15,15,10,8,1,7,2,3
Jaker Ali ,BAN,2023,2024,19,19,10,8,4,4,2,1
T Jamtsho ,BHU,2019,2024,26,26,10,10,10,0,0,1
S Jora ,NEP,2019,2024,31,31,10,10,10,0,0,2
AS Joseph ,West Indies,2022,2024,35,34,10,10,10,0,0,1
I Kaia ,Zimbabwe,2021,2024,19,19,10,10,10,0,0,3
Kamran Khan ,QAT,2019,2024,36,36,10,10,10,0,0,2
WJ Malinda ,MDV,2019,2023,11,11,10,10,10,0,0,5
Mashrafe Mortaza ,BAN,2006,2017,54,53,10,10,10,0,0,3
G Mckeon ,Fran,2022,2024,20,20,10,10,10,0,0,2
Mohammad Amir ,Pakistan,2009,2024,62,62,10,10,10,0,0,2
Mohammad Saifuddin ,BAN,2017,2024,38,38,10,10,10,0,0,2
Mohammed Nadeem ,QAT,2019,2024,35,35,10,10,10,0,0,2
SJ Myburgh ,NED,2012,2022,45,44,10,10,10,0,0,2
LJ Myott ,PHI,2023,2024,16,16,10,10,10,0,0,2
Nasrulla Rana ,Hong Kong,2019,2024,42,41,10,10,10,0,0,1
D Nikolov ,BUL,2019,2024,30,29,10,10,10,0,0,2
P Nissanka ,Sri Lanka,2021,2024,59,59,10,10,10,0,0,3
W Niyitanga ,RWN,2021,2024,61,60,10,10,10,0,0,3
A Nortje ,South Africa,2019,2024,42,42,10,10,10,0,0,1
R Obuya ,UGA,2023,2024,23,23,10,10,10,0,0,2
NN Odhiambo ,Kenya,2007,2022,43,42,10,10,10,0,0,1
IO Okpe ,NGA,2019,2024,49,48,10,10,10,0,0,3
JL Ontong ,South Africa,2008,2015,14,14,10,10,10,0,0,3
R Panchal ,ESP,2019,2023,22,22,10,10,10,0,0,2
RJ Peterson ,South Africa,2006,2014,21,21,10,10,10,0,0,2
C Pyle ,GIBR,2024,2024,8,8,10,4,0,4,6,2
PBB Rajapaksa ,Sri Lanka,2019,2024,42,41,10,10,10,0,0,1
J Rasu ,VAN,2019,2024,39,39,10,10,10,0,0,1
JA Richardson ,Australia,2017,2022,18,18,10,10,10,0,0,2
AK Sah ,NEP,2018,2024,12,12,10,10,10,0,0,3
Sandeep Goud ,OMA,2019,2024,30,30,10,10,10,0,0,2
A Sharma ,United Arab Emirates,2023,2024,12,12,10,8,0,8,2,2
R Sharma ,SGP,2023,2024,11,11,10,10,10,0,0,2
H Singh ,GER,2019,2024,36,36,10,10,10,0,0,2
J Singye ,BHU,2019,2024,18,18,10,10,10,0,0,2
H Srinivasan ,GER,2019,2021,8,8,10,6,0,6,4,2
I Takahashi ,Japan,2022,2024,37,37,10,10,10,0,0,2
SR Taylor ,United States of America,2019,2024,30,30,10,10,10,0,0,2
H Thaker ,Canada,2019,2024,35,34,10,10,10,0,0,2
AN Toube ,CAM,2021,2024,22,22,10,9,3,6,1,2
AJ Tye ,Australia,2016,2021,32,31,10,10,10,0,0,2
S Vijay Unni ,MAS,2022,2024,43,43,10,10,10,0,0,1
Vinay Ravi ,NOR,2021,2024,23,23,10,10,10,0,0,2
L Yamamoto-Lake ,Japan,2022,2024,36,36,10,10,10,0,0,2
SA Ahmad ,DEN,2019,2024,33,31,9,9,9,0,0,1
Ali Dawood ,BHR,2023,2024,25,25,9,9,9,0,0,3
Amar Sharma ,MLT,2020,2023,36,36,9,9,9,0,0,2
Amir Zaib ,PORT,2021,2024,23,23,9,9,9,0,0,1
AJ Ayannaike ,NGA,2019,2021,20,20,9,8,3,5,1,3
V Balakrishnan ,BOT,2019,2024,30,29,9,9,9,0,0,3
T Banton ,England,2019,2022,14,13,9,9,7,2,0,2
P Baron ,Arg,2019,2024,20,20,9,8,7,1,1,2
LT Bichard ,GUE,2020,2024,28,28,9,9,9,0,0,3
Mudassar Bukhari ,NED,2008,2016,38,36,9,9,9,0,0,2
JJ Bumrah ,India,2016,2024,70,69,9,9,9,0,0,2
G Burrows ,IOM,2020,2024,21,20,9,9,9,0,0,2
TD Chaoana ,LES,2021,2024,22,22,9,9,9,0,0,2
CJ Chibhabha ,Zimbabwe,2006,2020,36,36,9,9,9,0,0,2
M Coetzee ,Hong Kong,2023,2024,28,27,9,9,9,0,0,1
M Cope ,LUX,2019,2024,13,13,9,9,9,0,0,2
BJ Currie ,Scotland,2023,2024,15,14,9,9,9,0,0,2
A Davidson Soler ,ESP,2024,2024,9,9,9,4,0,4,5,3
S Desungnoen ,THA,2020,2024,22,22,9,9,9,0,0,2
Fayyaz Butt ,OMA,2019,2024,47,47,9,9,9,0,0,2
JA Fitzgerald ,GIBR,2019,2024,34,34,9,9,9,0,0,1
HS Gericke ,MLT,2020,2022,21,21,9,8,1,7,1,2
SC Getkate ,Ireland,2019,2022,30,30,9,9,9,0,0,2
Hassan Rasheed ,MDV,2019,2024,32,32,9,8,3,5,1,2
Jasdeep Singh ,United States of America,2019,2024,25,25,9,9,9,0,0,2
J Jemison ,Bhm,2022,2023,9,9,9,4,0,4,5,3
DT Johnston ,Ireland,2008,2013,30,28,9,9,9,0,0,3
N Khanna ,MLT,2019,2023,24,24,9,9,9,0,0,2
PD McGlashan ,New Zealand,2006,2010,11,11,9,9,0,9,0,3
HJ Manenti ,ITA,2022,2024,15,15,9,9,9,0,0,2
T Marumani ,Zimbabwe,2021,2024,36,36,9,7,6,1,2,2
AS Mehmi ,GRC,2019,2024,15,15,9,9,9,0,0,2
Mehran Khan ,OMA,2015,2024,45,44,9,9,9,0,0,1
SR Mohan ,SEY,2021,2024,15,15,9,5,1,4,4,2
M Mooketsi ,BOT,2019,2024,38,37,9,9,9,0,0,1
J Mubarak ,Sri Lanka,2007,2009,16,16,9,9,9,0,0,2
Muhammad Nadir ,RWN,2023,2024,36,36,9,9,9,0,0,1
Murid Ekrami ,Belg,2019,2024,25,25,9,9,9,0,0,2
A Mutreja ,SGP,2022,2024,13,13,9,9,9,0,0,2
SN Netravalkar ,United States of America,2019,2024,36,36,9,9,9,0,0,1
R Ngarava ,Zimbabwe,2019,2024,60,60,9,9,9,0,0,2
MK Pandey ,India,2015,2020,39,39,9,9,9,0,0,2
NK Patel ,United States of America,2019,2024,21,21,9,9,9,0,0,2
YK Pathan ,India,2007,2012,22,22,9,9,9,0,0,2
BM Pecic ,SRB,2024,2024,7,7,9,9,0,9,0,3
AL Phehlukwayo ,South Africa,2017,2024,42,42,9,9,9,0,0,2
MJ Prior ,England,2007,2010,10,10,9,6,0,6,3,4
Rahmatullah Mangal ,Fran,2021,2024,19,19,9,9,9,0,0,2
Rizwan Butt ,BHR,2022,2024,39,38,9,9,9,0,0,1
Sahel Zadran ,Aut,2021,2023,28,28,9,9,9,0,0,2
Saim Hussain ,BUL,2022,2023,18,17,9,8,0,8,1,2
G Sesay ,Sri LankaE,2021,2024,34,34,9,9,9,0,0,2
B Shikongo ,Namibia,2019,2024,33,32,9,9,9,0,0,1
Shoriful Islam ,BAN,2021,2024,42,41,9,9,9,0,0,2
CJO Smith ,Scotland,2007,2009,8,7,9,5,0,5,4,2
DC Smith ,PHI,2019,2024,30,30,9,9,9,0,0,2
S Smith ,BER,2019,2023,15,15,9,5,0,5,4,2
MC Sorensen ,Ireland,2012,2016,26,24,9,9,9,0,0,2
